START_DATE_USE_YEAR,BUILDING_NUMBER,residual,observed,NUM_OF_ROOMS,LOG_BUILDING_VOLUME,AGE
2009,W92,0.0709878717251299,4.081887487309893,195.0,4.895674576617228,11
2009,W98,-0.5155736101657546,3.808950690278557,541.0,5.328192992901012,2
2009,WW15,-0.023201096600474,3.5419309335255567,109.0,4.28091847035091,41
2010,1,0.0933873043253266,4.49799942155676,406.0,5.427272110298091,94
2010,10,-0.0493281506270006,4.615321530429232,569.0,5.785571536453728,95
2010,11,0.0664935602334639,3.97242401259492,182.0,4.7401507893275765,83
2010,13,0.4761143977625748,4.97360948056733,578.0,5.555253286459922,46
2010,14,0.1613620350461948,4.585416425750237,92.0,5.454061145412611,60
2010,16,0.3207090406164798,4.855090904161986,375.0,5.606078683290068,59
2010,18,0.480382471219432,4.933955613257226,529.0,5.494734313966214,42
2010,2,0.1514978125378849,4.604120962555921,384.0,5.4934253430986,95
2010,24,-0.1146326373096489,4.175156226899684,316.0,5.269059946401413,70
2010,26,0.0311149892150401,4.46922951624398,400.0,5.473434264829601,54
2010,3,0.1937562209082459,4.7164768973821545,547.0,5.590011017624418,95
2010,31,0.2347281533545935,4.328283354533215,346.0,4.998674361249207,83
2010,32,0.0139753208906991,5.0281918997348845,1319.0,6.267231251450969,7
2010,33,0.2275012680555788,4.233027154901413,158.0,4.877380912924324,83
2010,34,-0.1193172331655718,3.812846296533648,62.0,4.776296707702469,28
2010,35,-0.1122142207168517,4.119723188727527,242.0,5.189347835813739,59
2010,36,0.17472705322312,4.764820590622356,624.0,5.682842441873079,38
2010,37,0.2006656126987396,4.59763038833833,415.0,5.41673502456451,42
2010,38,0.1402820410483007,4.479577782775668,323.0,5.337274267227078,38
2010,39,0.6413186521667971,4.950672337825558,250.0,5.296017837388619,43
2010,4,0.1717554787845649,4.67762257604418,499.0,5.5667888812825375,95
2010,41,0.2091097278934368,4.054139884628533,107.0,4.656237755169424,94
2010,46,0.4162563530466459,5.38773698973655,1424.0,6.20834643756148,6
2010,48,0.2468614945660112,4.35302104216535,156.0,5.016041583212003,60
2010,5,0.1529385953703315,4.39960308717189,277.0,5.20963992392559,91
2010,50,-0.12693100941968,4.132655765696439,200.0,5.2274452233912765,94
2010,51,-0.0679394867312792,2.974588960849878,24.0,3.550490194511218,74
2010,54,-0.2951504268357805,4.526438622071344,657.0,6.001814469263578,47
2010,56,0.4486082354112222,5.040299102925188,465.0,5.685043364136273,46
2010,57,0.1035843486131735,3.9501089503300415,54.0,4.658296914513612,71
2010,66,0.3417361588517522,4.762259816473669,322.0,5.449196234287361,35
2010,68,0.3609922892395651,5.1000023570538495,964.0,5.888030902370847,17
2010,8,0.1525098668774909,4.304255387816138,252.0,5.078853385660763,95
2010,9,-0.039660042962172,4.2469109862883485,277.0,5.264626169979855,44
2010,E1,-0.1108045611715851,3.5762397420774845,139.0,4.43855289528937,94
2010,E15,0.0261606723208673,4.387838729248439,464.0,5.368114314235329,27
2010,E17,0.4089035515072279,4.703546736759327,330.0,5.275748597142542,36
2010,E18,0.399475264205285,4.827088533836473,408.0,5.458964838012241,47
2010,E19,0.094702418594414,4.580061783468785,736.0,5.538531776280827,47
2010,E2,-0.2224061802765411,3.921517769073168,311.0,5.068076232657438,95
2010,E23,0.1133179384259959,4.438753074891397,568.0,5.318176076802257,29
2010,E25,0.1923699472837654,4.731230583620134,581.0,5.6122498752411225,29
2010,E40,-0.1069213245419771,4.198036071939832,515.0,5.289960297600339,42
2010,E51,-0.1673242639754741,4.118489352228818,309.0,5.263582548989737,31
2010,E53,-0.1152313295726541,4.153411810796912,293.0,5.239923768512364,46
2010,N10,-0.1450638039437923,3.2049948052595885,53.0,3.974228514521908,46
2010,N4,-1.8829820619555475,2.471345852786645,36.0,5.357986732325824,45
2010,N51,-0.0325564788123058,3.925367144823492,126.0,4.811790913768059,47
2010,N52,-0.3119472454596268,3.944342068657658,321.0,5.222901732188409,47
2010,N57,-0.8900625984511477,3.216255662908046,54.0,5.016260271036341,31
2010,N9,-0.4076277265120671,2.7696227718480504,16.0,3.7361204272153463,33
2010,NW10,-0.2301292256249851,4.101279272149242,261.0,5.326406625872524,89
2010,NW13,0.5562681857864544,4.429997825457454,143.0,4.695782073750356,48
2010,NW14,0.372314276365449,4.823561384558929,402.0,5.491529328581111,49
2010,NW15,0.2554407607301634,3.764928050546528,14.0,4.19390141076112,49
2010,NW16,-0.0559078858580153,3.8091116346859817,171.0,4.683780612734306,30
2010,NW17,-0.0120118820798635,3.820781381335333,151.0,4.639376837885173,88
2010,NW21,0.3251885346667098,4.5541818811197246,145.0,5.185291283118596,31
2010,NW22,-0.0609922718239994,3.7939466496666254,158.0,4.669890800804819,19
2010,NW30,-0.2391561188336144,4.044532778122225,253.0,5.260654950083391,53
2010,NW35,-0.1191547015480898,4.4346803081946256,581.0,5.632882699667017,3
2010,NW61,-0.3171504439284658,3.5830487200514582,204.0,4.7322537866483065,43
2010,NW86,-0.3987821537973488,4.449444736831861,720.0,6.038518102625865,9
2010,W11,0.2592196386703591,3.482918944597177,63.0,3.800121107932288,44
2010,W15,-0.0618485464796521,3.0896744833983,26.0,3.7006711749688215,56
2010,W16,0.0083289818325935,3.941369127059135,94.0,4.77750457488819,55
2010,W20,0.1789155992951485,4.699941472183578,443.0,5.58767578903978,46
2010,W31,-0.2978165000345973,3.816291213551312,144.0,5.026993167552704,54
2010,W32,0.2069387067945127,4.0675724724848505,90.0,4.677737587933534,52
2010,W33,0.2477336200686792,3.868251538761243,7.0,4.34688781021395,63
2010,W34,0.0574529814481516,4.202549569729302,74.0,5.069691983282245,31
2010,W35,0.3585594168150452,4.711630324912263,225.0,5.356254733483258,9
2010,W5,-0.4610468933988261,3.239356733056648,103.0,4.456960381378217,41
2010,W51,-0.3871220246329825,4.095301669498993,671.0,5.534486787061152,63
2010,W59,-0.2862817428791877,3.47004212643884,162.0,4.53401152211893,32
2010,W61,-0.6046004137694281,4.144579454920951,143.0,5.902043623319413,41
2010,W7,-0.3063159884138873,4.121550848770083,492.0,5.459314222567755,62
2010,W70,-0.0237874540958697,4.233369594449466,484.0,5.224097362323738,35
2010,W71,-0.3085061631294667,4.027185090236319,529.0,5.332307730498524,30
2010,W79,-0.2838099238169649,4.34502475388032,778.0,5.736222915575558,9
2010,W8,0.1076571971392557,3.600332054792012,69.0,4.17073596993827,44
2010,W84,-0.6752789308007712,4.156534463249324,389.0,6.015902345429083,38
2010,W91,0.5455630979597981,4.360589774756045,114.0,4.614896690876094,62
2010,W92,0.0435885072073194,4.062391110098093,195.0,4.895674576617228,12
2010,W98,-0.4872459286212023,3.845459033775279,541.0,5.328192992901012,3
2010,WW15,-0.0354218030658644,3.537218544040348,109.0,4.28091847035091,42
2011,1,0.0990416634353232,4.48888950651891,406.0,5.427272110298091,95
2011,10,-0.0625489696584784,4.594071698435787,569.0,5.785571536453728,96
2011,11,0.0017558005324884,3.8800055707775503,182.0,4.7401507893275765,84
2011,13,0.4776226520874385,4.9627592325246,578.0,5.555253286459922,47
2011,14,0.1129992173260348,4.522792910319263,92.0,5.454061145412611,61
2011,16,0.3142354073365503,4.837214177029067,375.0,5.606078683290068,60
2011,18,0.517099812171482,4.957176824883081,529.0,5.494734313966214,43
2011,2,0.1453832134288912,4.5844856282742406,384.0,5.4934253430986,96
2011,24,-0.1823250194590269,4.089725521053845,316.0,5.269059946401413,71
2011,26,0.0771562983574183,4.501374300793706,400.0,5.473434264829601,55
2011,3,0.1994731157003393,4.71048866064828,547.0,5.590011017624418,96
2011,31,0.1482819609162087,4.219016168977331,346.0,4.998674361249207,84
2011,32,-0.0127490651306825,5.002492670941062,1319.0,6.267231251450969,8
2011,33,0.2099502487687203,4.190375085664787,158.0,4.877380912924324,84
2011,34,-0.113868733768065,3.79129357960032,62.0,4.776296707702469,29
2011,35,-0.0615648511704014,4.15113581776383,242.0,5.189347835813739,60
2011,36,0.1644983160539856,4.744631753716114,624.0,5.682842441873079,39
2011,37,0.2317923314502987,4.613794758316819,415.0,5.41673502456451,43
2011,38,0.1674434353823528,4.490283136425285,323.0,5.337274267227078,39
2011,39,0.6319781471789856,4.924100259706776,250.0,5.296017837388619,44
2011,4,0.1634956896486787,4.657221128996462,499.0,5.5667888812825375,96
2011,41,0.1415894961696624,3.957361585616363,107.0,4.656237755169424,95
2011,46,0.4106441390057673,5.382043024643519,1424.0,6.20834643756148,7
2011,48,0.2814708974346498,4.365135918462215,156.0,5.016041583212003,61
2011,5,0.1611401773306982,4.388949376381896,277.0,5.20963992392559,92
2011,50,-0.1289881957290122,4.112077988100495,200.0,5.2274452233912765,95
2011,51,-0.0772002917665313,2.915284404589782,24.0,3.550490194511218,75
2011,54,-0.2799783714846402,4.537646568073961,657.0,6.001814469263578,48
2011,56,0.4450839223549749,5.026856062752636,465.0,5.685043364136273,47
2011,57,0.1175971163487439,3.934902358559015,54.0,4.658296914513612,72
2011,66,0.3450353008279556,4.75120681083799,322.0,5.449196234287361,36
2011,68,0.3647137667475943,5.0976208380543495,964.0,5.888030902370847,18
2011,8,0.2048935038115571,4.335325225425436,252.0,5.078853385660763,96
2011,9,-0.047530036971457,4.221219323089814,277.0,5.264626169979855,45
2011,E1,-0.105203244065072,3.548490983144053,139.0,4.43855289528937,95
2011,E15,-0.0429656638714917,4.30283607914881,464.0,5.368114314235329,28
2011,E17,0.3443803544422712,4.621410948294513,330.0,5.275748597142542,37
2011,E18,0.3334775258190632,4.746922276649093,408.0,5.458964838012241,48
2011,E19,0.0499591379337722,4.522645671892254,736.0,5.538531776280827,48
2011,E2,-0.2106824634669939,3.911725099182642,311.0,5.068076232657438,96
2011,E23,0.2609078820874257,4.569527972825964,568.0,5.318176076802257,30
2011,E25,0.2515127971858453,4.779086344849764,581.0,5.6122498752411225,30
2011,E40,-0.0375525560764886,4.250059398510852,515.0,5.289960297600339,43
2011,E51,-0.0169230355821019,4.251049293595359,309.0,5.263582548989737,32
2011,E53,-0.0813864098612313,4.168970709121853,293.0,5.239923768512364,47
2011,N10,-0.2006173067266914,3.1073629233719164,53.0,3.974228514521908,47
2011,N4,-1.8663874292346527,2.471873794769156,36.0,5.357986732325824,46
2011,N51,-0.1075893351795036,3.82400028711657,126.0,4.811790913768059,48
2011,N52,-0.1282793475344572,4.109403967400715,321.0,5.222901732188409,48
2011,N57,-1.166731653708788,2.917096191940966,54.0,5.016260271036341,32
2011,N9,-0.4846391029470878,2.646057094658907,16.0,3.7361204272153463,34
2011,NW10,-0.2150327725675493,4.0997153961599,261.0,5.326406625872524,90
2011,NW13,0.4953711309595396,4.3405860517670005,143.0,4.695782073750356,49
2011,NW14,0.2973481406574425,4.735038872669472,402.0,5.491529328581111,50
2011,NW15,0.1887158422169803,3.660254132502256,14.0,4.19390141076112,50
2011,NW16,-0.0221592976915445,3.814119902247313,171.0,4.683780612734306,31
2011,NW17,0.002450228738374,3.8056684757621255,151.0,4.639376837885173,89
2011,NW21,0.351947451235457,4.5616278026830015,145.0,5.185291283118596,32
2011,NW22,-0.0842920988842079,3.741645403310243,158.0,4.669890800804819,20
2011,NW30,-0.2090583226154407,4.056734254729527,253.0,5.260654950083391,54
2011,NW35,-0.1523925074759535,4.390543266466425,581.0,5.632882699667017,4
2011,NW61,-0.3093245615989861,3.563045473541642,204.0,4.7322537866483065,44
2011,NW86,-0.4116943281761909,4.433258402736339,720.0,6.038518102625865,10
2011,W11,0.2979476717080369,3.476295752490781,63.0,3.800121107932288,45
2011,W15,0.0327432482583942,3.137045607426552,26.0,3.7006711749688215,57
2011,W16,0.0913451893662569,3.9974068235759552,94.0,4.77750457488819,56
2011,W20,0.0851621295692499,4.594438973639956,443.0,5.58767578903978,47
2011,W31,-0.1187434347174805,3.973075618607202,144.0,5.026993167552704,55
2011,W32,0.2558977588339042,4.087677608006258,90.0,4.677737587933534,53
2011,W33,0.3056772139127655,3.8911219494528977,7.0,4.34688781021395,64
2011,W34,-0.0680212703849507,4.055589303844463,74.0,5.069691983282245,32
2011,W35,0.3151009986086741,4.65207265810186,225.0,5.356254733483258,10
2011,W5,-0.4448243803852181,3.222575191311769,103.0,4.456960381378217,42
2011,W51,-0.3579146606488042,4.111760165440511,671.0,5.534486787061152,64
2011,W59,-0.2227091275527968,3.502059083291178,162.0,4.53401152211893,33
2011,W61,-0.5627517891907861,4.180588492109198,143.0,5.902043623319413,42
2011,W7,-0.2629374721795221,4.150767413884018,492.0,5.459314222567755,63
2011,W70,-0.3320893251013181,3.906484199545579,484.0,5.224097362323738,36
2011,W71,-0.262218086949332,4.056923765487446,529.0,5.332307730498524,31
2011,W79,-0.2479735242127247,4.371904492230372,778.0,5.736222915575558,10
2011,W8,0.1168186410370535,3.5711090385270867,69.0,4.17073596993827,45
2011,W84,-0.6443657552262918,4.183748351349395,389.0,6.015902345429083,39
2011,W91,0.568087320867364,4.353078806982344,114.0,4.614896690876094,63
2011,W92,0.0738039086912807,4.067849343296682,195.0,4.895674576617228,13
2011,W98,-0.4880338222998417,3.828044390920866,541.0,5.328192992901012,4
2011,WW15,-0.0207825806841235,3.5155445010875424,109.0,4.28091847035091,43
2012,1,0.0381221142036878,4.3946023209391605,406.0,5.427272110298091,96
2012,10,-0.1153050488516722,4.511390067625433,569.0,5.785571536453728,97
2012,11,-0.03466073004927,3.803620416978671,182.0,4.7401507893275765,85
2012,13,0.487161376640242,4.940159800935391,578.0,5.555253286459922,48
2012,14,0.0434403072191296,4.420123718808163,92.0,5.454061145412611,62
2012,16,0.270733594661344,4.762062473918135,375.0,5.606078683290068,61
2012,18,0.5335700232153835,4.940927490544724,529.0,5.494734313966214,44
2012,2,0.1018164155264429,4.508186710063905,384.0,5.4934253430986,97
2012,24,-0.1729273559991346,4.064235647116818,316.0,5.269059946401413,72
2012,26,0.1082501832354125,4.499544016534699,400.0,5.473434264829601,56
2012,3,0.1626723012356699,4.641883598072118,547.0,5.590011017624418,97
2012,31,0.1073671428256268,4.14061629301901,346.0,4.998674361249207,85
2012,32,-0.0036680519092149,4.986275305879963,1319.0,6.267231251450969,9
2012,33,0.2453646482442373,4.187139194241288,158.0,4.877380912924324,85
2012,34,-0.0944666281883725,3.7710743059288103,62.0,4.776296707702469,30
2012,35,-0.023172218841533,4.153875140219753,242.0,5.189347835813739,61
2012,36,0.2463462693358815,4.795567265025833,624.0,5.682842441873079,40
2012,37,0.2541489567809059,4.602682520394481,415.0,5.41673502456451,44
2012,38,0.2667373966109263,4.555344876606915,323.0,5.337274267227078,40
2012,39,0.6075047465391021,4.864998298766145,250.0,5.296017837388619,45
2012,4,0.0420530628770938,4.503751165391809,499.0,5.5667888812825375,97
2012,41,0.1348383840575167,3.9098357206856544,107.0,4.656237755169424,96
2012,46,0.3679760567554764,5.313510873785817,1424.0,6.20834643756148,8
2012,48,0.3325957963041395,4.378942601622152,156.0,5.016041583212003,62
2012,5,0.1395308943297575,4.331881724056474,277.0,5.20963992392559,93
2012,50,-0.2638702039303431,3.941908661223796,200.0,5.2274452233912765,96
2012,51,-0.0126909361355074,2.9283963925806984,24.0,3.550490194511218,76
2012,54,-0.179282533244109,4.6104942414941466,657.0,6.001814469263578,49
2012,56,0.3834993706490657,4.934380212733634,465.0,5.685043364136273,48
2012,57,0.0346468548471405,3.8111971260202857,54.0,4.658296914513612,73
2012,66,0.4271807998925627,4.800195292625892,322.0,5.449196234287361,37
2012,68,0.3777915629473813,5.0817573817823884,964.0,5.888030902370847,19
2012,8,0.0962842669625478,4.190001188698299,252.0,5.078853385660763,97
2012,9,-0.14381889646247,4.09000033212272,277.0,5.264626169979855,46
2012,E1,-0.2204836744856897,3.3903445609085043,139.0,4.43855289528937,96
2012,E15,-0.0974742992597104,4.214391494622447,464.0,5.368114314235329,29
2012,E17,0.1301948325512114,4.372402145047449,330.0,5.275748597142542,38
2012,E18,0.2245099122723131,4.604891490133691,408.0,5.458964838012241,49
2012,E19,-0.1196265949095893,4.320761143925446,736.0,5.538531776280827,49
2012,E2,-0.1311366193758298,3.954452610230154,311.0,5.068076232657438,97
2012,E23,0.191826176311463,4.466030574903605,568.0,5.318176076802257,31
2012,E25,0.2452272868567151,4.741210229040552,581.0,5.6122498752411225,31
2012,E40,0.0033374655834128,4.256262666739652,515.0,5.289960297600339,44
2012,E51,-0.034498788003364,4.198533383916191,309.0,5.263582548989737,33
2012,E53,0.0544446564849208,4.269634334767566,293.0,5.239923768512364,48
2012,N10,-0.1320783577498958,3.1285752430206317,53.0,3.974228514521908,48
2012,N4,-1.876429158319929,2.4277988236323016,36.0,5.357986732325824,47
2012,N51,-0.1477814604784928,3.744527765710132,126.0,4.811790913768059,49
2012,N52,-0.1103242068966938,4.092028141284009,321.0,5.222901732188409,49
2012,N57,-1.178726228034403,2.8677855027800003,54.0,5.016260271036341,33
2012,N9,-0.5624192902958178,2.518662838617684,16.0,3.7361204272153463,35
2012,NW10,-0.1806674143361402,4.099744130881964,261.0,5.326406625872524,91
2012,NW13,0.5076163476123132,4.312436407069763,143.0,4.695782073750356,50
2012,NW14,0.3184865600250948,4.723426957235594,402.0,5.491529328581111,51
2012,NW15,0.2128012793465163,3.6391232778224247,14.0,4.19390141076112,51
2012,NW16,-0.0287693046844346,3.766999739146182,171.0,4.683780612734306,32
2012,NW17,0.0335846420464247,3.795866158024194,151.0,4.639376837885173,90
2012,NW21,0.3554183933999315,4.529406464780685,145.0,5.185291283118596,33
2012,NW22,-0.0276014692590931,3.757692441197394,158.0,4.669890800804819,21
2012,NW30,-0.2442997158978972,3.9865245795460353,253.0,5.260654950083391,55
2012,NW35,-0.1120187841651674,4.399524598206302,581.0,5.632882699667017,5
2012,NW61,-0.2690586330152165,3.563266914560323,204.0,4.7322537866483065,45
2012,NW86,-0.4259181176768996,4.391539050196767,720.0,6.038518102625865,11
2012,W11,0.3139729966626792,3.44332184581318,63.0,3.800121107932288,46
2012,W15,-0.079849476329632,2.9744982628613417,26.0,3.7006711749688215,58
2012,W16,0.1907903074211061,4.057242166029772,94.0,4.77750457488819,57
2012,W20,0.1649175492586536,4.642367711314636,443.0,5.58767578903978,48
2012,W31,-0.0273555746218745,4.027250471873001,144.0,5.026993167552704,56
2012,W32,0.294576099724297,4.085787739099575,90.0,4.677737587933534,54
2012,W33,0.3494238071651177,3.8911219494528977,7.0,4.34688781021395,65
2012,W34,0.0811289379460529,4.167936701206783,74.0,5.069691983282245,33
2012,W35,0.4287805599903533,4.731702338592112,225.0,5.356254733483258,11
2012,W5,-0.4594976683583911,3.165212747215202,103.0,4.456960381378217,43
2012,W51,-0.3053157928547021,4.132021379004473,671.0,5.534486787061152,65
2012,W59,-0.1574558978236138,3.525363366162418,162.0,4.53401152211893,34
2012,W61,-0.5289745792024938,4.185559066008844,143.0,5.902043623319413,43
2012,W7,-0.2567079645498547,4.123937104987038,492.0,5.459314222567755,64
2012,W70,-0.3174996893945438,3.885754354590053,484.0,5.224097362323738,37
2012,W71,-0.2302662311890344,4.054595688038873,529.0,5.332307730498524,32
2012,W79,-0.2069226007680846,4.3825557853348105,778.0,5.736222915575558,11
2012,W8,0.0987245011321946,3.507576062749651,69.0,4.17073596993827,46
2012,W84,-0.6569765495678892,4.143424730566196,389.0,6.015902345429083,40
2012,W91,0.6091717248218518,4.352991305804372,114.0,4.614896690876094,64
2012,W92,0.1078061732991355,4.0633770592363865,195.0,4.895674576617228,14
2012,W98,-0.4445309734158145,3.8372277774357104,541.0,5.328192992901012,5
2012,WW15,-0.1118450172766576,3.3801017218116565,109.0,4.28091847035091,44
2013,1,0.1452912006336211,4.537415573411071,406.0,5.427272110298091,97
2013,10,0.0081803478342505,4.660695347997128,569.0,5.785571536453728,98
2013,11,0.0957315317168925,3.98849715927632,182.0,4.7401507893275765,86
2013,13,0.4503055095543908,4.9354389588795335,578.0,5.555253286459922,49
2013,14,0.1653600332233944,4.576953077037705,92.0,5.454061145412611,63
2013,16,0.2556701515266493,4.777740464272741,375.0,5.606078683290068,62
2013,18,0.5341641510649069,4.975316025020423,529.0,5.494734313966214,45
2013,2,0.1320397552134853,4.572240347306499,384.0,5.4934253430986,98
2013,24,-0.20958607781085,4.067559141750855,316.0,5.269059946401413,73
2013,26,0.1155350403890285,4.541207310546312,400.0,5.473434264829601,57
2013,3,0.2425813936212417,4.752974686428483,547.0,5.590011017624418,98
2013,31,0.2159418010821543,4.296586923199729,346.0,4.998674361249207,86
2013,32,-0.0324668193052195,4.970089699818781,1319.0,6.267231251450969,10
2013,33,0.240351672380906,4.23284795919072,158.0,4.877380912924324,86
2013,34,-0.0105364167465284,3.908497905865099,62.0,4.776296707702469,31
2013,35,-0.0248520525110214,4.1943631650162265,242.0,5.189347835813739,62
2013,36,0.1727071730985505,4.750564801700435,624.0,5.682842441873079,41
2013,37,0.154560821372681,4.539027469452047,415.0,5.41673502456451,45
2013,38,0.1889381061193527,4.515657420697192,323.0,5.337274267227078,41
2013,39,0.5586069846539505,4.855343589617701,250.0,5.296017837388619,46
2013,4,0.1643043059205586,4.657821136724577,499.0,5.5667888812825375,98
2013,41,0.3019880483824684,4.13377069351098,107.0,4.656237755169424,97
2013,46,0.3668892715923633,5.3266518242378975,1424.0,6.20834643756148,9
2013,48,0.1806019143571609,4.273868496328455,156.0,5.016041583212003,63
2013,5,0.2224833297977779,4.4564456252399935,277.0,5.20963992392559,94
